Timestamp,"Studi ini memiliki judul Online Disinhibition sebagai mediator pada Pengaruh Uses & Gratifications terhadap SNS Addiction pada pengguna second account Twitter.
Studi ini diselenggarakan oleh saya Muhammad Dzaki Dwitama, Mahasiswa Psikologi Universitas Islam Bandung. Dalam rangka memenuhi Tugas Akhir.
Studi ini bertujuan untuk meneliti hubungan antara Online Disinhibition, Uses & Gratifications, dan SNS Addiction. Hasil dari studi ini berharap dapat membuat kita lebih memahami bagaimana individu berperilaku online dan bagaimana perilaku tersebut terkait dengan SNS Addiction.
Jika Anda setuju untuk berpartisipasi dalam studi ini, Anda akan diminta untuk menyelesaikan serangkaian survei dan kuesioner. Survei akan menanyakan tentang perilaku online Anda, penggunaan Sosial Media Anda, dan Motif Anda dalam menggunakan Sosial Media. Survei akan memakan waktu sekitar 7-10 menit untuk diselesaikan.
Survei ini mungkin akan menanyakan pertanyaan pribadi, tetapi jawaban Anda akan DIJAGA KERAHASIANNYA. Manfaat dari berpartisipasi dalam studi ini termasuk memberikan kontribusi pada pemahaman perilaku online dan Adiksi SNS yang mungkin akan membantu partisipan memahami perilaku online dalam menggunakan Sosial Media.
Partisipasi Anda dalam studi ini adalah RAHASIA. Data survei akan dijaga kerahasiaannya dan akan diperlakukan sebagaimana mestinya. Data akan digunakan hanya untuk tujuan penelitian.
Partisipasi Anda dalam studi ini adalah sukarela. Anda dapat memilih untuk tidak berpartisipasi atau berhenti berpartisipasi kapan saja tanpa ada konsekuensi negatif.

Terdapat Kompensasi dengan total sebesar 500.000 Rupiah. Data Anda akan diminta diakhir survey untuk mendapatkan kesempatan memenangkan bagian dari kompensasi ini.
Jika Anda memiliki pertanyaan tentang studi ini, silakan hubungi peneliti melalui email [dzakidwitama@gmail.com] atau melalui twitter @jekisthename.
Dengan menyetuji di bawah ini, saya mengakui bahwa saya telah membaca dan memahami informasi yang disediakan dalam form persetujuan informasi ini. Saya dengan sukarela setuju untuk berpartisipasi dalam studi dan mengerti bahwa saya dapat menghentikan partisipasi saya kapan saja tanpa dikenakan sanksi.
Hormat saya,
Muhammad Dzaki Dwitama (Peneliti)
10050017043
Fanni Putri Diantina (Pembimbing)
Universitas Islam Bandung
Fakultas Psikologi",Respondend Number,Domisili (Kota),Umur,Menggunakan lebih dari 1 Akun Twitter,Jenis Account Twitter yang anda miliki,Jenis Kelamin,Seberapa puas anda dengan penampilan tubuh anda,Apakah anda merasa dekat dengan keluarga,Apakah kedua orang tua masih bersama? (Masih dalam hubungan pernikahan),Apakah anda tinggal terpisah dengan orang tua (Rantau/Kos),Apakah anda merasa sendiri dan kesepian dalam menjalani hari-hari,Untuk mendokumentasikan kehidupan saya,Untuk memberi kabar kepada teman-teman saya,Untuk mencatat apa saja yang sedang/sudah saya lakukan,Untuk mengekspresikan perasaan dan pikiran saya,Untuk memberikan informasi tentang topik yang saya minati,Untuk tetap terhubung dengan teman dan keluarga,Untuk memahami kejadian penting saat ini,Untuk melihat berbagai sudut pandang tentang isu-isu sosial,Untuk mendapatkan informasi dan pengetahuan profesional,Untuk dapat mengenali orang-orang yang berpengaruh,Untuk bersenang-senang,Untuk berkomunikasi dengan orang-orang yang berprinsip sama dengan saya,Untuk bertemu orang baru,Untuk berteman dengan orang-orang yang sulit ditemukan di tempat lain,Untuk mengisi waktu luang,Untuk melupakan permasalahan hidup,Saya merasa saya anonim (tak teridentifikasi) saat berada di dunia maya,Saya yakin bahwa identitas diri saya tidak diketahui oleh orang lain di dunia maya,Saya merasa dapat menyembunyikan identitas saya di dunia maya,Hal-hal yang saya lakukan di dunia maya tidak dapat diidentifikasi pada saya,Saya merasa seperti tidak terlihat di dunia maya,Saya merasa dunia maya mencegah orang lain untuk melihat saya,Saya tidak terlihat saat di dunia maya,Orang lain tidak dapat melihat saya di dunia maya,Hal-hal yang saya lakukan tidak bisa terlihat di dunia maya,"Di dunia maya, saya tidak perlu segera membalas orang lain","Di dunia maya, saya bisa menunda respon/masukan saya kepada orang lain","Di dunia maya, saya bisa menunda untuk membalas orang lain",Silahkan pilih angka 3 jika anda membaca pernyataan ini,Saya menentukan sebuah karakter untuk orang yang sedang berkomunikasi secara online dengan saya,Saya menginterpretasikan pesan orang lain sesuai ekspektasi saya dalam komunikasi online,Saya memahami maksud seseorang dalam pesan yang dikirimkannya dalam dunia maya,Saya merasa sepertinya orang-orang di dunia maya hanya khayalan yang tidak ada kaitannya dengan realitas,Dunia maya adalah sebuah dunia khayalan,Dunia maya tidak memiliki kaitan dengan realita,Dunia maya itu terpisah dengan dunia nyata,Saya jauh dari otoritas dunia nyata ketika saya berada di dunia maya,Saya tidak begitu takut pada otoritas dunia nyata ketika saya berada di dunia maya,Saya merasa bebas dari otoritas dunia nyata ketika berada di dunia maya,Saya merasa otoritas dunia nyata tidak hadir di dunia maya,menghabiskan banyak waktu untuk memikirkan media sosial atau berencana menggunakan media sosial?,merasakan desakan untuk semakin sering menggunakan media sosial?,menggunakan media sosial untuk melupakan masalah-masalah pribadi,"mencoba mengurangi penggunaan media sosial, tetapi tidak berhasil",menjadi gelisah atau bermasalah jika kamu dilarang/dibatasi menggunakan media sosial?,terlalu banyak menggunakan media sosial sehingga berdampak negatif pada pekerjaan/studi kamu?
3/22/2023 16:57:23,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1184,Tulungagung,18-24,Ya,Alter Account,Perempuan,3,2,Ya,Tidak,3,5,3,3,6,4,2,5,6,6,4,6,5,2,1,5,6,7,5,5,5,5,7,5,4,5,4,4,4,3,5,4,5,5,6,5,5,7,7,7,7,3,3,4,5,4,2
3/22/2023 16:57:25,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1185,Sukabumi,25-39,Ya,Private Second Account,Perempuan,2,3,Ya,Tidak,3,1,1,1,7,1,1,7,7,4,1,7,1,1,1,7,7,7,7,7,5,4,1,1,5,7,7,7,7,3,7,4,5,1,1,4,7,4,6,5,3,3,1,5,4,1,1
3/22/2023 16:57:30,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1186,Mataram,18-24,Ya,Private Second Account,Perempuan,3,2,Ya,Tidak,3,4,4,6,6,7,2,6,5,4,4,7,3,5,6,7,7,6,7,7,6,5,3,4,4,4,5,6,6,3,5,6,5,3,3,4,4,3,3,3,3,4,2,4,4,4,4
3/22/2023 16:58:01,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1187,Semarang,25-39,Ya,Fake/Spam/Fan Account,Perempuan,2,2,Ya,Tidak,3,2,3,5,7,6,4,6,7,6,3,7,5,6,6,7,7,5,4,4,4,5,3,4,3,5,5,6,6,3,6,6,5,5,5,6,6,6,6,6,6,5,4,5,5,5,2
3/22/2023 16:58:21,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1188,Jakarta,18-24,Tidak,Fake/Spam/Fan Account,Perempuan,1,1,Ya,Ya,3,1,1,1,5,1,1,7,7,7,5,7,5,5,7,4,1,4,5,4,5,5,3,5,5,2,7,7,6,3,6,4,5,2,3,1,2,1,4,1,1,1,1,5,4,5,4
3/22/2023 16:58:25,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1189,DKI Jakarta,18-24,Ya,Private Second Account,Perempuan,2,3,Tidak,Ya,3,2,1,5,6,6,2,4,5,4,3,7,4,4,4,6,7,4,4,4,4,4,4,4,5,3,4,3,2,3,4,4,5,4,5,4,4,4,4,4,4,4,3,3,4,2,3
3/22/2023 16:58:29,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1190,Pemalang ,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,2,Tidak,Tidak,4,5,2,5,7,7,1,7,6,6,3,7,5,4,4,7,7,7,7,7,7,6,6,6,6,6,6,6,6,3,5,5,6,5,7,4,6,5,4,5,5,4,3,5,2,2,1
3/22/2023 16:59:12,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1191,surabaya ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,4,Ya,Tidak,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,4,5,4,7,7,7,7,7,3,4,5,7,3,2,2,1,1,1,1,1,3,2,4,2,2,1
3/22/2023 16:59:15,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1192,jambi,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Tidak,2,3,2,5,7,7,2,6,7,7,7,7,6,5,5,7,7,7,5,7,5,7,7,7,5,7,5,5,5,3,6,6,5,5,1,1,1,1,1,4,4,2,2,4,3,3,3
3/22/2023 16:59:29,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1193,surabaya,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Tidak,1,4,4,4,7,5,3,6,6,3,4,7,4,7,7,7,7,4,3,3,7,5,3,5,5,5,7,7,7,3,6,5,6,5,5,4,6,7,7,7,7,5,2,5,5,2,4
3/22/2023 16:59:38,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1194,Padang ,18-24,Ya,"Private Second Account, Alter Account, Fake/Spam/Fan Account",Laki-Laki,4,3,Ya,Ya,1,6,1,6,5,6,1,7,7,7,5,3,2,2,3,5,4,7,7,7,7,7,6,7,7,3,2,2,2,3,5,7,6,5,6,5,5,5,5,5,5,4,3,2,2,1,1
3/22/2023 16:59:39,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1195,Samarinda ,18-24,Ya,Private Second Account,Perempuan,3,4,Ya,Tidak,3,4,1,4,7,6,3,7,7,7,5,7,3,3,3,7,7,7,5,5,6,6,7,7,7,6,5,5,5,3,6,6,5,5,2,2,2,1,3,3,3,2,2,5,4,2,3
3/22/2023 16:59:48,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1196,Subang,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,1,3,Tidak,Tidak,2,7,1,7,7,6,1,7,7,7,5,6,3,3,2,5,6,7,7,7,7,6,6,7,7,4,6,6,6,3,6,5,6,4,3,2,3,5,6,6,3,3,3,5,4,4,3
3/22/2023 16:59:57,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1197,Banjarmasin,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,3,Ya,Ya,3,3,1,3,6,4,3,7,7,7,6,7,4,6,5,7,6,5,5,5,5,4,3,3,5,5,6,6,6,3,5,5,6,5,5,5,6,5,4,4,4,4,4,4,4,3,4
3/22/2023 16:59:57,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1198,bandung,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, art acc",Perempuan,2,4,Ya,Ya,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,4,4,7,5,5,5,5,5,5,3,7,7,6,1,4,4,4,4,5,5,5,1,2,5,5,2,1
3/22/2023 17:00:00,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1199,Kediri,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Ya,Tidak,3,6,2,6,6,5,1,6,6,6,6,7,5,6,6,6,6,6,5,6,5,6,5,5,5,5,4,4,4,3,5,4,4,5,5,5,5,6,4,5,5,3,2,4,4,2,4
3/22/2023 17:00:24,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1200,Tasikmalaya,18-24,Ya,"Fake/Spam/Fan Account, Jualan",Perempuan,2,3,Ya,Ya,2,7,4,7,5,5,2,6,6,6,4,7,6,7,5,7,7,3,4,4,2,2,2,2,2,2,7,7,7,3,2,5,5,4,3,2,2,3,6,5,4,5,3,5,2,1,1
3/22/2023 17:00:24,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1201,DKI Jakarta ,18-24,Ya,"Fake/Spam/Fan Account, Study Account",Perempuan,2,2,Ya,Tidak,4,1,1,3,3,7,1,3,2,2,2,7,3,3,3,7,7,7,7,7,7,7,1,7,7,3,3,3,3,3,3,3,3,3,1,1,1,1,1,7,1,5,1,5,1,1,1
3/22/2023 17:00:27,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1202,Jakarta,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,4,Ya,Tidak,4,4,3,5,6,6,3,7,7,7,4,7,6,2,5,5,6,6,5,6,4,4,5,6,5,4,3,4,4,3,6,5,6,4,3,2,4,5,4,4,5,3,2,4,4,3,3
3/22/2023 17:00:35,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1203,Semarang,18-24,Ya,Private Second Account,Perempuan,2,3,Ya,Tidak,4,7,7,7,7,7,4,4,4,4,4,7,4,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,4,4,4,4,2,3,6,5,5,3,5,5,1,1
3/22/2023 17:00:43,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1204,Serang,25-39,Ya,"Private Second Account, cyber/unlabeled account",Perempuan,3,2,Tidak,Tidak,4,3,5,5,6,4,5,2,2,2,2,7,6,7,7,7,7,7,5,7,5,3,2,3,3,3,3,2,2,3,2,5,4,1,1,1,4,3,2,2,2,5,2,5,4,2,5
3/22/2023 17:00:50,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1205,palembang,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,4,Ya,Tidak,1,4,4,4,4,5,3,3,6,5,5,7,5,3,3,7,7,5,5,5,5,5,5,5,5,5,7,6,6,3,6,5,4,5,3,2,2,3,3,3,3,3,2,3,2,2,2
3/22/2023 17:01:10,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1206,DKI Jakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Tidak,Tidak,1,5,2,7,7,6,2,7,7,7,3,4,2,4,4,6,3,5,5,7,2,2,3,2,3,2,6,5,5,3,6,6,7,2,1,1,1,2,2,2,1,5,3,5,2,4,1
3/22/2023 17:01:23,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1207,Tangerang Kota,Dibawah 18,Ya,"Private Second Account, Cyber account",Perempuan,1,1,Ya,Tidak,4,4,5,5,7,7,2,6,7,7,4,5,4,7,5,3,6,1,5,2,3,7,4,3,3,2,1,4,4,3,7,3,7,1,1,1,2,6,7,5,7,5,5,5,4,2,4
3/22/2023 17:01:47,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1208,Pekalongan,18-24,Tidak,Role Play Account,Laki-Laki,3,3,Ya,Ya,2,2,2,3,6,6,2,7,6,5,3,7,5,2,2,7,4,5,2,2,3,3,4,4,3,4,6,6,6,3,6,5,5,3,5,4,3,4,3,3,3,3,4,4,3,3,4
3/22/2023 17:01:53,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1209,Yogyakarta,18-24,Ya,Private Second Account,Perempuan,2,4,Ya,Tidak,2,3,2,3,5,6,2,6,6,4,2,7,4,3,3,5,7,5,5,5,3,5,5,5,5,5,5,5,5,3,3,4,4,5,4,3,3,5,4,4,5,4,3,4,4,4,2
3/22/2023 17:02:07,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1210,Semarang,18-24,Ya,"Role Play Account, Fake/Spam/Fan Account",Perempuan,3,3,Ya,Ya,3,6,6,6,7,7,2,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,5,3,5,5,1,3
3/22/2023 17:02:22,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1211,Bandar Lampung,18-24,Ya,Private Second Account,Perempuan,3,3,Ya,Ya,4,2,2,1,4,1,1,1,1,2,5,5,1,2,1,6,6,6,6,5,6,6,6,6,6,6,7,7,7,3,5,7,6,5,4,1,1,2,2,2,2,4,5,1,5,5,4
3/22/2023 17:02:26,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1212,Palembang ,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,2,Tidak,Ya,2,7,6,7,7,6,7,7,5,7,7,6,7,7,7,7,7,7,7,5,3,6,7,7,7,2,7,7,7,3,6,6,7,5,6,3,5,1,2,6,3,4,4,4,5,4,3
3/22/2023 17:03:00,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1213,Pontianak,18-24,Tidak,Fake/Spam/Fan Account,Perempuan,3,3,Ya,Tidak,3,7,5,7,7,7,4,7,7,7,5,7,4,2,4,7,7,7,7,4,7,7,4,7,7,4,4,7,5,3,5,5,5,4,4,5,5,6,3,5,6,5,4,5,4,3,4
3/22/2023 17:03:09,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1214,Malang,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Ya,Tidak,4,2,4,5,7,6,3,7,7,7,5,6,5,4,4,6,7,5,4,5,5,6,4,5,6,5,7,7,7,3,7,6,6,5,6,4,5,7,6,6,5,3,4,5,4,4,3
3/22/2023 17:03:42,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1215,Semarang,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,4,4,Ya,Ya,3,3,6,2,7,6,6,7,7,6,4,7,4,5,6,7,7,7,7,7,7,4,6,6,5,5,7,7,7,3,2,4,4,5,5,3,4,2,2,2,2,4,1,5,3,2,1
3/22/2023 17:03:42,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1216,surabaya,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Tidak,2,5,1,6,7,3,1,5,4,5,4,7,4,4,4,3,4,6,6,6,2,4,6,5,5,5,7,5,5,3,4,7,6,3,4,3,4,2,3,5,4,4,3,2,2,1,1
3/22/2023 17:03:58,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1217,Yogyakarta,18-24,Ya,Private Second Account,Perempuan,4,2,Ya,Ya,3,6,5,7,7,7,7,7,7,5,5,7,4,4,1,6,6,1,6,1,1,1,1,1,1,1,7,7,7,3,3,7,7,2,1,1,1,1,1,1,1,3,2,5,3,3,5
3/22/2023 17:04:17,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1218,DKI Jakarta,18-24,Tidak,private one and only account,Perempuan,3,2,Ya,Tidak,3,1,1,1,1,1,1,7,7,7,2,7,1,1,1,7,7,6,3,6,7,7,1,1,1,7,7,7,7,3,4,6,6,3,4,5,5,1,3,2,1,3,1,5,5,2,2
3/22/2023 17:04:43,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1219,Cikarang,18-24,Tidak,Private Second Account,Perempuan,3,3,Ya,Tidak,3,5,5,5,4,4,4,5,4,2,6,7,4,4,4,6,5,4,5,3,5,5,4,4,4,4,4,5,6,5,6,3,5,6,6,5,4,3,4,4,6,4,3,3,5,4,2
3/22/2023 17:04:43,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1220,Madiun ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Tidak,3,3,5,6,6,7,2,7,7,3,3,7,5,3,2,6,6,6,4,3,6,6,4,6,6,7,3,2,2,3,6,5,4,2,3,3,6,3,1,2,4,5,4,5,2,4,4
3/22/2023 17:04:45,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1221,Solo,25-39,Ya,Alter Account,Perempuan,4,3,Tidak,Tidak,2,1,1,3,2,7,1,6,6,6,4,7,3,1,1,5,3,2,2,1,4,3,2,2,1,3,5,5,5,3,4,3,5,4,4,2,4,3,5,4,3,4,3,2,2,2,1
3/22/2023 17:04:45,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1222,Samarinda,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,3,Ya,Ya,4,3,1,3,5,6,1,6,6,6,5,7,5,4,4,7,7,5,3,4,4,4,5,4,5,5,6,6,6,3,6,5,4,3,3,3,5,4,3,3,4,4,3,5,5,2,3
3/22/2023 17:05:06,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1223,DKI Jakarta,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,4,Ya,Tidak,4,1,1,5,5,5,1,5,7,3,1,7,4,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,2,4,7,7,5,7,7,7,7,7,1,1,2,4,1,1
3/22/2023 17:05:08,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1224,Bogor ,18-24,Ya,Fake/Spam/Fan Account,Perempuan,2,3,Tidak,Tidak,3,3,1,2,7,3,1,4,3,2,2,7,6,6,6,7,7,4,3,4,4,4,4,3,5,5,6,6,7,3,3,4,2,6,7,5,5,5,4,3,3,3,3,5,4,5,4
3/22/2023 17:05:58,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1225,Jakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,3,Ya,Tidak,4,6,4,7,6,6,4,4,6,5,4,7,5,7,7,7,7,5,3,4,4,5,4,5,3,5,7,7,7,3,7,7,7,5,6,6,7,5,2,1,1,5,3,5,5,2,4
3/22/2023 17:05:58,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1226,Gunungsitoli,18-24,Ya,Private Second Account,Perempuan,4,4,Tidak,Tidak,3,3,6,6,7,7,5,7,7,7,7,7,7,7,7,7,7,5,5,5,5,3,3,3,3,3,2,2,2,3,3,3,6,1,1,4,1,4,4,4,4,4,4,4,2,1,1
3/22/2023 17:05:59,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1227,Banjarmasin,Dibawah 18,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Tidak,3,4,1,6,6,4,1,7,7,5,4,7,3,7,3,6,3,6,6,4,2,7,5,5,4,3,5,7,6,3,5,5,5,6,5,5,7,4,1,1,3,5,4,4,3,3,3
3/22/2023 17:06:01,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1228,solo,18-24,Tidak,Private Second Account,Perempuan,4,4,Ya,Ya,3,6,5,7,7,6,5,7,4,6,3,7,5,5,2,7,7,4,3,4,4,3,4,5,6,4,6,6,6,1,4,6,5,4,3,3,5,4,4,5,5,3,5,4,3,2,2
3/22/2023 17:06:13,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1229,DKI Jakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Tidak,4,7,1,5,7,7,1,7,7,5,5,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,5,5,7,2,2,3,3,4,3,3,3,5,5,5,5,5,5
3/22/2023 17:06:15,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1230,Ambon ,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Tidak,Ya,2,3,2,5,5,5,4,6,6,6,4,6,6,6,6,7,6,3,3,3,2,3,4,4,5,3,5,5,5,3,5,5,5,3,3,2,3,3,2,3,3,5,4,5,4,3,4
3/22/2023 17:06:17,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1231,Jakarta Selatan,25-39,Ya,"Private Second Account, Role Play Account",Perempuan,3,3,Tidak,Ya,4,4,1,5,7,7,1,4,6,2,4,5,2,3,3,7,7,5,5,4,4,4,4,4,4,3,6,6,6,3,6,4,6,3,3,2,6,4,3,3,6,4,5,5,3,2,3
3/22/2023 17:06:23,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1232,bantul,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,3,Ya,Tidak,2,3,3,4,5,5,4,5,5,4,3,5,4,5,5,4,6,5,5,4,4,5,4,4,4,4,5,5,5,3,3,4,4,4,4,3,5,5,4,4,5,4,3,4,4,3,4
3/22/2023 17:06:27,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1233,kab. bogor,18-24,Ya,Fake/Spam/Fan Account,Perempuan,2,3,Ya,Tidak,4,2,1,1,6,4,1,5,5,4,5,7,6,6,6,7,7,5,4,5,5,6,6,6,6,7,7,7,7,3,6,4,6,3,4,4,3,3,3,3,2,5,5,3,3,4,4
3/22/2023 17:06:31,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1234,Bandung,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,3,4,Ya,Ya,2,2,6,4,5,6,6,6,6,6,4,6,6,6,6,6,6,5,4,3,4,4,4,4,4,4,5,5,5,3,4,4,4,4,6,5,5,4,5,5,4,2,2,4,2,2,2
3/22/2023 17:06:44,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1235,malang,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account, sell buy trade",Perempuan,3,3,Ya,Ya,1,4,5,5,6,6,4,6,6,4,3,5,5,5,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,3,6,6,6,3,4,4,3,6,5,6,6,4,2,4,2,3,2
3/22/2023 17:06:45,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1236,Palembang,Dibawah 18,Ya,Private Second Account,Perempuan,3,2,Tidak,Tidak,3,5,6,6,7,7,4,6,6,6,6,7,7,7,7,7,6,5,6,6,5,3,3,3,4,3,4,6,6,3,6,6,6,4,4,3,4,4,5,4,3,5,4,5,4,4,3
3/22/2023 17:06:49,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1237,DKI Jakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,2,2,Ya,Tidak,1,5,4,5,6,6,6,6,6,6,4,7,6,4,4,6,6,3,2,6,2,4,2,2,2,6,2,4,4,3,2,6,6,1,1,1,1,2,2,2,5,5,2,4,3,2,3
3/22/2023 17:07:02,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1238,Bandung,18-24,Tidak,Alter Account,Perempuan,3,4,Ya,Tidak,3,1,1,1,7,7,2,7,7,7,7,7,2,1,1,7,7,7,5,4,4,7,7,7,7,6,7,7,7,3,5,6,6,3,1,4,7,7,7,6,6,5,5,5,5,4,2
3/22/2023 17:07:26,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1239,DKI Jakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,1,3,Ya,Tidak,4,6,1,7,7,7,1,4,7,7,6,7,7,5,5,7,7,6,7,7,5,7,4,4,5,4,7,7,7,3,5,6,6,3,2,2,2,2,3,5,4,5,5,5,2,4,3
3/22/2023 17:07:28,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1240,Tegal,25-39,Ya,Private Second Account,Perempuan,2,2,Ya,Tidak,2,4,2,4,5,6,2,6,6,6,4,5,4,3,2,5,6,4,4,4,4,2,6,4,4,4,4,4,4,3,4,5,5,3,3,2,5,4,4,5,5,2,2,5,3,3,3
3/22/2023 17:07:35,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1241,DKI Jakarta,18-24,Ya,Akun jualan,Perempuan,3,3,Ya,Tidak,1,2,1,1,7,5,1,7,6,7,4,7,1,1,1,7,6,6,5,6,6,6,6,6,5,5,5,6,6,3,2,4,5,3,4,3,4,2,4,5,3,4,3,5,5,2,2
3/22/2023 17:08:04,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1242,Yogyakarta,18-24,Ya,"Private Second Account, Fake/Spam/Fan Account",Perempuan,4,4,Ya,Tidak,2,5,6,2,7,4,6,6,6,6,3,7,7,5,5,7,7,5,4,5,4,5,5,5,5,6,6,3,5,3,3,5,7,3,4,3,3,2,2,3,2,4,2,3,3,2,2
3/22/2023 17:08:06,Saya telah membaca dan SETUJU untuk melanjutkan partisipasi,1243,Bpn,18-24,Ya,Fake/Spam/Fan Account,Perempuan,3,4,Ya,Tidak,2,3,4,2,5,6,5,7,6,6,6,6,5,4,4,7,7,3,4,4,4,5,2,4,4,7,7,7,7,7,4,5,4,2,4,3,5,2,3,3,4,5,3,4,5,2,1
